,CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
713,2012-09-12,0.005,407.0,8.3,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.12
714,2012-09-12,0.005,407.0,8.3,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.12
715,2012-09-12,0.005,407.3333333333333,8.266666666666667,35.0,0.01,0.002,7.5,19.7,0.225,0.0116,10.84
716,2012-09-12,0.005,408.0,8.2,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.11
717,2012-09-24,0.014,546.0,8.0,40.0,0.031,0.002,7.45,18.9,0.358,0.0166,21.56
718,2012-09-24,0.012,549.0,8.1,40.0,0.0205,0.002,7.5,18.9,0.2965,0.01335,16.72
719,2012-09-24,0.01,546.0,8.0,40.0,0.01,0.002,7.45,18.9,0.235,0.0101,11.84
720,2012-09-24,0.012,543.0,7.9,40.0,0.0205,0.002,7.4,18.9,0.2965,0.01335,16.69
721,2012-10-08,0.04,540.3333333333334,8.066666666666668,60.0,0.038,0.002,7.366666666666667,17.0,0.265,0.0109,29.46
722,2012-10-08,0.04,528.0,8.3,60.0,0.037,0.002,7.3,17.0,0.2625,0.0102,28.97
723,2012-10-08,0.04,540.3333333333334,8.066666666666668,60.0,0.036,0.002,7.366666666666667,17.0,0.26,0.0095,28.43
724,2012-10-08,0.04,551.0,8.0,60.0,0.037,0.002,7.4,17.0,0.2625,0.0102,28.94
725,2012-10-08,0.04,542.0,7.9,60.0,0.037,0.002,7.4,17.0,0.2625,0.0102,28.93
726,2012-10-22,0.014,365.3333333333333,9.166666666666666,35.0,0.038,0.0022,7.599999999999999,14.800000000000002,0.246,0.0168,23.36
727,2012-10-22,0.014,367.0,9.2,35.0,0.036,0.0022,7.6,14.8,0.248,0.01655,22.69
728,2012-10-22,0.014,363.0,9.2,35.0,0.036,0.0022,7.6,14.8,0.248,0.01655,22.69
729,2012-10-22,0.014,365.3333333333333,9.166666666666666,35.0,0.034,0.0022,7.599999999999999,14.800000000000002,0.25,0.0163,22.02
730,2012-10-22,0.014,366.0,9.1,35.0,0.036,0.0022,7.6,14.8,0.248,0.01655,22.68
731,2012-11-06,0.01,167.5,9.1,34.0,0.048,0.0022,7.45,13.5,0.225,0.0118,23.52
732,2012-11-06,0.0104999999999999,159.0,9.1,34.0,0.0475,0.00245,7.5,13.5,0.236,0.01275,23.83
733,2012-11-06,0.011,167.5,9.1,34.0,0.047,0.0027,7.45,13.5,0.247,0.0137,24.14
734,2012-11-06,0.0104999999999999,176.0,9.1,34.0,0.0475,0.00245,7.4,13.5,0.236,0.01275,23.83
735,2012-11-28,0.015,232.3333333333333,9.333333333333334,24.0,0.087,0.0028,7.566666666666666,10.3,0.259,0.0109,36.38
736,2012-11-28,0.0155,119.0,9.4,24.0,0.088,0.0028,7.6,10.3,0.2615,0.0096,36.45
737,2012-11-28,0.016,232.3333333333333,9.333333333333334,24.0,0.089,0.0028,7.566666666666666,10.3,0.264,0.0083,36.51
738,2012-11-28,0.0155,211.0,9.3,24.0,0.088,0.0028,7.6,10.3,0.2615,0.0096,36.44
739,2012-11-28,0.0155,367.0,9.3,24.0,0.088,0.0028,7.5,10.3,0.2615,0.0096,36.44
740,2012-12-10,0.017,102.5,10.15,42.0,0.136,0.0042,7.45,9.2,0.328,0.0133,52.59
741,2012-12-10,0.0165,101.0,10.1,42.0,0.1355,0.0042,7.4,9.2,0.3165,0.012,51.87
742,2012-12-10,0.016,102.5,10.15,42.0,0.135,0.0042,7.45,9.2,0.305,0.0107,51.16
743,2012-12-10,0.0165,104.0,10.2,42.0,0.1355,0.0042,7.5,9.2,0.3165,0.012,51.88
744,2013-01-14,0.009,98.7,10.75,52.0,0.216,0.0064,7.55,6.9,0.355,0.0139,74.41
745,2013-01-14,0.009,96.4,10.9,52.0,0.2155,0.0065,7.5,6.9,0.3585,0.0133,74.1
746,2013-01-14,0.009,98.7,10.75,52.0,0.215,0.0066,7.55,6.9,0.362,0.0127,73.76
747,2013-01-14,0.009,101.0,10.6,52.0,0.2155,0.0065,7.6,6.9,0.3585,0.0133,74.07
748,2013-02-11,0.005,99.73333333333332,10.266666666666666,25.0,0.209,0.0043,7.5,7.266666666666667,0.348,0.0136,70.94
749,2013-02-11,0.005,99.1,10.2,25.0,0.2095,0.0043999999999999,7.5,7.3,0.345,0.01295,70.88
750,2013-02-11,0.005,98.1,10.2,25.0,0.2095,0.0043999999999999,7.5,7.3,0.345,0.01295,70.88
751,2013-02-11,0.005,99.73333333333332,10.266666666666666,25.0,0.21,0.0045,7.5,7.266666666666667,0.342,0.0123,70.84
752,2013-02-11,0.005,102.0,10.4,25.0,0.2095,0.0043999999999999,7.5,7.2,0.345,0.01295,70.9
753,2013-03-11,0.007,113.0,11.1,16.0,0.183,0.002,7.8,7.8,0.363,0.0146,64.16
754,2013-03-11,0.006,105.0,11.1,16.0,0.183,0.002,7.8,7.8,0.361,0.0143,63.76
755,2013-03-11,0.005,113.0,11.1,16.0,0.183,0.002,7.8,7.8,0.359,0.014,63.37
756,2013-03-11,0.006,121.0,11.1,16.0,0.183,0.002,7.8,7.8,0.361,0.0143,63.76
757,2013-03-25,0.005,228.5,11.35,5.0,0.174,0.002,7.75,8.05,0.332,0.0133,60.44
758,2013-03-25,0.005,182.0,11.1,5.0,0.175,0.002,7.7,8.0,0.3285,0.0133,60.7
759,2013-03-25,0.005,228.5,11.35,5.0,0.176,0.002,7.75,8.05,0.325,0.0133,61.03
760,2013-03-25,0.005,275.0,11.6,5.0,0.175,0.002,7.8,8.1,0.3285,0.0133,60.76
761,2013-04-08,0.022,124.0,11.0,45.0,0.127,0.0023,7.699999999999999,9.6,0.358,0.0142,51.82
762,2013-04-08,0.022,123.0,10.9,45.0,0.127,0.00225,7.6,9.6,0.3409999999999999,0.01465,51.9
763,2013-04-08,0.022,124.0,11.0,45.0,0.127,0.0022,7.699999999999999,9.6,0.324,0.0151,52.01
764,2013-04-08,0.022,125.0,11.1,45.0,0.127,0.00225,7.8,9.6,0.3409999999999999,0.01465,51.93
765,2013-04-22,0.005,106.66666666666669,10.733333333333334,14.0,0.14,0.002,7.900000000000001,9.966666666666669,0.332,0.0154,50.92
766,2013-04-22,0.005,107.0,10.7,14.0,0.139,0.002,7.9,10.0,0.3389999999999999,0.01475,50.43
767,2013-04-22,0.005,106.66666666666669,10.733333333333334,14.0,0.138,0.002,7.900000000000001,9.966666666666669,0.346,0.0141,49.95
768,2013-04-22,0.005,107.0,10.7,14.0,0.139,0.002,7.9,9.9,0.3389999999999999,0.01475,50.43
769,2013-04-22,0.005,106.0,10.8,14.0,0.139,0.002,7.9,10.0,0.3389999999999999,0.01475,50.44
770,2013-05-13,0.005,101.3,10.7,8.0,0.024,0.0023,8.55,15.1,0.37,0.0234,18.89
771,2013-05-13,0.006,98.6,10.7,8.0,0.0335,0.0021999999999999,8.7,15.4,0.348,0.0202,21.06
772,2013-05-13,0.007,101.3,10.7,8.0,0.043,0.0021,8.55,15.1,0.326,0.017,23.18
773,2013-05-13,0.006,104.0,10.7,8.0,0.0335,0.0021999999999999,8.4,14.8,0.348,0.0202,21.01
774,2013-05-28,0.014,134.5,9.5,35.0,0.014,0.002,8.2,15.3,0.27,0.0201,17.27
775,2013-05-28,0.014,126.0,9.5,35.0,0.015,0.002,8.2,15.3,0.26,0.01935,17.32
776,2013-05-28,0.014,134.5,9.5,35.0,0.016,0.002,8.2,15.3,0.25,0.0186,17.38
777,2013-05-28,0.014,143.0,9.5,35.0,0.015,0.002,8.2,15.3,0.26,0.01935,17.32
778,2013-06-11,0.012,153.33333333333334,8.6,21.0,0.015,0.002,7.7,17.766666666666666,0.273,0.0188,16.63
779,2013-06-11,0.0135,147.0,8.4,21.0,0.015,0.002,7.7,17.8,0.282,0.0199,17.41
780,2013-06-11,0.0135,147.0,8.4,21.0,0.015,0.002,7.7,17.8,0.282,0.0199,17.41
781,2013-06-11,0.015,153.33333333333334,8.6,21.0,0.015,0.002,7.7,17.766666666666666,0.291,0.021,18.22
782,2013-06-11,0.0135,166.0,9.0,21.0,0.015,0.002,7.7,17.7,0.282,0.0199,17.46
783,2013-06-25,0.006,254.0,7.899999999999999,32.0,0.01,0.002,7.7,18.8,0.241,0.0206,13.79
784,2013-06-25,0.007,160.0,8.0,32.0,0.01,0.002,7.8,18.9,0.2355,0.0195499999999999,13.78
785,2013-06-25,0.008,254.0,7.899999999999999,32.0,0.01,0.002,7.7,18.8,0.23,0.0185,13.74
786,2013-06-25,0.007,261.0,8.0,32.0,0.01,0.002,7.7,18.8,0.2355,0.0195499999999999,13.78
787,2013-06-25,0.007,341.0,7.7,32.0,0.01,0.002,7.6,18.7,0.2355,0.0195499999999999,13.74
788,2013-07-09,0.005,480.75,6.925000000000001,12.0,0.012,0.002,7.225,21.325,0.312,0.0199,14.07
789,2013-07-09,0.0065,215.0,7.4,12.0,0.0499999999999999,0.002,7.4,21.7,0.2875,0.0186,25.57
790,2013-07-09,0.0065,302.0,7.4,12.0,0.0499999999999999,0.002,7.3,21.6,0.2875,0.0186,25.56
791,2013-07-09,0.008,480.75,6.925000000000001,12.0,0.088,0.002,7.225,21.325,0.263,0.0173,36.92
792,2013-07-09,0.0065,527.0,6.8,12.0,0.0499999999999999,0.002,7.2,21.2,0.2875,0.0186,25.48
793,2013-07-09,0.0065,879.0,6.1,12.0,0.0499999999999999,0.002,7.0,20.8,0.2875,0.0186,25.39
794,2013-07-24,0.005,402.75,6.675000000000001,14.0,0.01,0.002,7.25,21.45,0.255,0.0198,13.31
795,2013-07-24,0.005,282.0,7.0,14.0,0.01,0.002,7.3,21.4,0.2565,0.0194,13.22
796,2013-07-24,0.005,281.0,6.8,14.0,0.01,0.002,7.3,21.4,0.2565,0.0194,13.2
797,2013-07-24,0.005,402.75,6.675000000000001,14.0,0.01,0.002,7.25,21.45,0.258,0.019,13.07
798,2013-07-24,0.005,482.0,6.5,14.0,0.01,0.002,7.2,21.5,0.2565,0.0194,13.18
799,2013-07-24,0.005,566.0,6.4,14.0,0.01,0.002,7.2,21.5,0.2565,0.0194,13.17
800,2013-08-13,0.002,213.3333333333333,8.200000000000001,9.0,0.01,0.0016,7.466666666666666,22.100000000000005,0.255,0.0166,11.63
801,2013-08-13,0.002,198.0,8.3,9.0,0.01,0.00155,7.5,22.1,0.259,0.01645,11.61
802,2013-08-13,0.002,213.3333333333333,8.200000000000001,9.0,0.01,0.0015,7.466666666666666,22.100000000000005,0.263,0.0163,11.56
803,2013-08-13,0.002,210.0,8.3,9.0,0.01,0.00155,7.5,22.1,0.259,0.01645,11.61
804,2013-08-13,0.002,232.0,8.0,9.0,0.01,0.00155,7.4,22.1,0.259,0.01645,11.57
805,2013-08-28,0.005,377.5,7.55,25.0,0.01,0.001,7.35,21.8,0.239,0.0143,11.72
806,2013-08-28,0.005,354.0,7.6,25.0,0.01,0.001,7.4,21.8,0.239,0.0143,11.73
807,2013-08-28,0.005,377.5,7.55,25.0,0.01,0.001,7.35,21.8,0.239,0.0143,11.72
808,2013-08-28,0.005,401.0,7.5,25.0,0.01,0.001,7.3,21.8,0.239,0.0143,11.72
809,2013-09-10,0.021,431.5,7.05,36.0,0.035,0.002,7.3,21.4,0.401,0.018,25.43
810,2013-09-10,0.021,431.0,7.1,36.0,0.033,0.00195,7.3,21.4,0.357,0.01765,24.63
811,2013-09-10,0.021,431.5,7.05,36.0,0.031,0.0019,7.3,21.4,0.313,0.0173,23.83
812,2013-09-10,0.021,432.0,7.0,36.0,0.033,0.00195,7.3,21.4,0.357,0.01765,24.62
813,2013-09-24,0.01,544.6666666666666,7.433333333333334,180.0,0.029,0.0033,7.2,19.433333333333334,0.291,0.0177,19.96
814,2013-09-24,0.01,513.0,7.7,180.0,0.0275,0.0033,7.2,19.4,0.288,0.01765,19.51
815,2013-09-24,0.01,544.6666666666666,7.433333333333334,180.0,0.026,0.0033,7.2,19.433333333333334,0.285,0.0176,19.01
816,2013-09-24,0.01,512.0,7.6,180.0,0.0275,0.0033,7.2,19.4,0.288,0.01765,19.5
817,2013-09-24,0.01,609.0,7.0,180.0,0.0275,0.0033,7.2,19.5,0.288,0.01765,19.45
818,2013-10-14,0.01,185.3333333333333,8.833333333333334,11.0,0.024,0.0012,7.2,14.9,0.221,0.0129,16.66
819,2013-10-14,0.01,174.0,8.9,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.0133999999999999,16.67
820,2013-10-14,0.01,185.3333333333333,8.833333333333334,11.0,0.023,0.0012,7.2,14.9,0.226,0.0139,16.67
821,2013-10-14,0.01,176.0,8.8,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.0133999999999999,16.67
822,2013-10-14,0.01,206.0,8.8,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.0133999999999999,16.67
823,2013-10-28,0.016,302.6666666666667,9.3,17.0,0.035,0.0017,7.333333333333333,13.4,0.266,0.0126,21.75
824,2013-10-28,0.016,302.0,9.6,17.0,0.0355,0.0017,7.3,13.4,0.282,0.01355,22.24
825,2013-10-28,0.016,302.6666666666667,9.3,17.0,0.036,0.0017,7.333333333333333,13.4,0.298,0.0145,22.68
826,2013-10-28,0.016,303.0,9.3,17.0,0.0355,0.0017,7.3,13.4,0.282,0.01355,22.21
827,2013-10-28,0.016,303.0,9.0,17.0,0.0355,0.0017,7.4,13.4,0.282,0.01355,22.19
828,2013-11-12,0.016,158.5,9.75,50.0,0.082,0.003,7.4,11.6,0.267,0.0131,35.97
829,2013-11-12,0.016,154.0,9.9,50.0,0.0825,0.0031,7.4,11.6,0.2565,0.0131,36.12
830,2013-11-12,0.016,158.5,9.75,50.0,0.083,0.0032,7.4,11.6,0.246,0.0131,36.23
831,2013-11-12,0.016,163.0,9.6,50.0,0.0825,0.0031,7.4,11.6,0.2565,0.0131,36.09
832,2013-11-25,0.007,122.5,10.2,15.0,0.129,0.0038,7.1,9.4,0.279,0.0125,47.13
833,2013-11-25,0.007,122.0,10.5,15.0,0.129,0.0038,7.1,9.4,0.278,0.0128,47.25
834,2013-11-25,0.007,122.5,10.2,15.0,0.129,0.0038,7.1,9.4,0.277,0.0131,47.31
835,2013-11-25,0.007,123.0,9.9,15.0,0.129,0.0038,7.1,9.4,0.278,0.0128,47.19
836,2013-12-10,0.003,230.0,11.05,12.0,0.143,0.0034,7.1,6.800000000000001,0.308,0.0134,50.39
837,2013-12-10,0.003,197.0,11.3,12.0,0.1445,0.00345,7.0,6.7,0.304,0.01225,50.5
838,2013-12-10,0.003,230.0,11.05,12.0,0.146,0.0035,7.1,6.800000000000001,0.3,0.0111,50.58
839,2013-12-10,0.003,263.0,10.8,12.0,0.1445,0.00345,7.2,6.9,0.304,0.01225,50.47
840,2014-01-15,0.009,108.0,11.0,61.0,0.187,0.0075,7.15,7.8,0.335,0.0166,66.54
841,2014-01-15,0.009,102.0,11.2,61.0,0.1875,0.0075,7.2,7.8,0.3315,0.0172,66.89
842,2014-01-15,0.009,108.0,11.0,61.0,0.188,0.0075,7.15,7.8,0.328,0.0178,67.19
843,2014-01-15,0.009,114.0,10.8,61.0,0.1875,0.0075,7.1,7.8,0.3315,0.0172,66.84
844,2014-02-10,0.007,134.0,11.65,32.0,0.181,0.0044,7.4,5.4,0.346,0.016,63.87
845,2014-02-10,0.0085,103.0,11.4,32.0,0.181,0.00485,7.4,5.4,0.3465,0.01625,64.37
846,2014-02-10,0.01,134.0,11.65,32.0,0.181,0.0053,7.4,5.4,0.347,0.0165,64.93
847,2014-02-10,0.0085,165.0,11.9,32.0,0.181,0.00485,7.4,5.4,0.3465,0.01625,64.42
848,2014-03-12,0.005,235.0,11.833333333333334,20.0,0.198,0.0044,7.400000000000001,7.599999999999999,0.341,0.0156,68.4
849,2014-03-12,0.005,103.0,12.1,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.42
850,2014-03-12,0.005,235.0,11.833333333333334,20.0,0.198,0.0044,7.400000000000001,7.599999999999999,0.341,0.0156,68.4
851,2014-03-12,0.005,116.0,11.8,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.39
852,2014-03-12,0.005,486.0,11.6,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.38
853,2014-03-26,0.003,105.0,11.85,4.0,0.185,0.001,7.8,8.9,0.365,0.0154,63.93
854,2014-03-26,0.003,102.0,12.0,4.0,0.1865,0.001,7.8,8.9,0.3665,0.0151,64.31
855,2014-03-26,0.003,105.0,11.85,4.0,0.188,0.001,7.8,8.9,0.368,0.0148,64.66
856,2014-03-26,0.003,108.0,11.7,4.0,0.1865,0.001,7.8,8.9,0.3665,0.0151,64.28
857,2014-04-15,0.004,179.33333333333334,11.699999999999998,35.0,0.143,0.0005,7.7,11.033333333333331,0.318,0.0121,50.64
858,2014-04-15,0.004,159.0,12.1,35.0,0.142,0.0005,7.7,11.1,0.322,0.01235,50.46
859,2014-04-15,0.004,179.33333333333334,11.699999999999998,35.0,0.141,0.0005,7.7,11.033333333333331,0.326,0.0126,50.2
860,2014-04-15,0.004,184.0,11.7,35.0,0.142,0.0005,7.7,11.0,0.322,0.01235,50.42
861,2014-04-15,0.004,195.0,11.3,35.0,0.142,0.0005,7.7,11.0,0.322,0.01235,50.38
862,2014-04-28,0.002,96.25,10.3,15.0,0.142,0.0007,7.8,11.3,0.345,0.0128,49.88
863,2014-04-28,0.002,96.9,10.2,15.0,0.1425,0.00065,7.8,11.3,0.3425,0.0127,49.98
864,2014-04-28,0.002,96.25,10.3,15.0,0.143,0.0006,7.8,11.3,0.34,0.0126,50.11
865,2014-04-28,0.002,95.6,10.4,15.0,0.1425,0.00065,7.8,11.3,0.3425,0.0127,50.0
866,2014-05-13,0.009,128.5,10.75,7.0,0.129,0.0009,7.65,13.25,0.326,0.01,47.36
867,2014-05-13,0.011,100.0,10.8,7.0,0.13,0.001,7.7,13.5,0.32,0.00995,48.25
868,2014-05-13,0.013,128.5,10.75,7.0,0.131,0.0011,7.65,13.25,0.314,0.0099,49.11
869,2014-05-13,0.011,157.0,10.7,7.0,0.13,0.001,7.6,13.0,0.32,0.00995,48.21
870,2014-05-27,0.021,263.6666666666667,9.333333333333334,5.0,0.069,0.0007,7.6,16.2,0.308,0.0107,33.15
871,2014-05-27,0.023,123.0,10.0,5.0,0.074,0.00065,8.0,17.0,0.304,0.0113,35.55
872,2014-05-27,0.025,263.6666666666667,9.333333333333334,5.0,0.079,0.0006,7.6,16.2,0.3,0.0119,37.7
873,2014-05-27,0.023,208.0,9.3,5.0,0.074,0.00065,7.5,16.2,0.304,0.0113,35.41
874,2014-05-27,0.023,460.0,8.7,5.0,0.074,0.00065,7.3,15.4,0.304,0.0113,35.31
875,2014-06-10,0.02,176.0,8.966666666666667,35.0,0.058,0.0012,7.6,18.133333333333336,0.312,0.0144,30.75
876,2014-06-10,0.0205,118.0,9.2,35.0,0.058,0.0010999999999999,7.7,18.4,0.31,0.0148499999999999,31.08
877,2014-06-10,0.021,176.0,8.966666666666667,35.0,0.058,0.001,7.6,18.133333333333336,0.308,0.0153,31.31
878,2014-06-10,0.0205,119.0,9.3,35.0,0.058,0.0010999999999999,7.7,18.3,0.31,0.0148499999999999,31.08
879,2014-06-10,0.0205,291.0,8.4,35.0,0.058,0.0010999999999999,7.4,17.7,0.31,0.0148499999999999,30.95
880,2014-06-24,0.011,156.0,8.975,27.0,0.057,0.0008,7.425000000000001,18.525,0.314,0.0173,28.64
881,2014-06-24,0.011,117.0,9.4,27.0,0.057,0.00075,7.5,18.7,0.31,0.017,28.59
882,2014-06-24,0.011,156.0,8.975,27.0,0.057,0.0007,7.425000000000001,18.525,0.306,0.0167,28.44
883,2014-06-24,0.011,125.0,9.1,27.0,0.057,0.00075,7.4,18.5,0.31,0.017,28.55
884,2014-06-24,0.011,162.0,8.7,27.0,0.057,0.00075,7.4,18.5,0.31,0.017,28.51
885,2014-06-24,0.011,220.0,8.7,27.0,0.057,0.00075,7.4,18.4,0.31,0.017,28.5
886,2014-07-15,0.006,366.3333333333333,8.633333333333333,11.0,0.01,0.0006,7.433333333333334,21.766666666666666,0.234,0.0127,11.63
887,2014-07-15,0.007,137.0,9.3,11.0,0.0115,0.00065,7.6,22.3,0.255,0.0137,12.83
888,2014-07-15,0.008,366.3333333333333,8.633333333333333,11.0,0.013,0.0007,7.433333333333334,21.766666666666666,0.276,0.0147,13.82
889,2014-07-15,0.007,189.0,9.0,11.0,0.0115,0.00065,7.5,21.8,0.255,0.0137,12.76
890,2014-07-15,0.007,773.0,7.6,11.0,0.0115,0.00065,7.2,21.2,0.255,0.0137,12.6
891,2014-07-29,0.002,361.0,8.066666666666666,13.0,0.01,0.0007,7.566666666666667,21.33333333333333,0.25,0.0151,11.11
892,2014-07-29,0.003,196.0,8.9,13.0,0.01,0.0007,7.7,21.4,0.2835,0.01965,12.93
893,2014-07-29,0.004,361.0,8.066666666666666,13.0,0.01,0.0007,7.566666666666667,21.33333333333333,0.317,0.0242,14.58
894,2014-07-29,0.003,269.0,8.0,13.0,0.01,0.0007,7.6,21.4,0.2835,0.01965,12.84
895,2014-07-29,0.003,618.0,7.3,13.0,0.01,0.0007,7.4,21.2,0.2835,0.01965,12.76
896,2014-08-12,0.002,487.5,8.399999999999999,13.0,0.01,0.0005,7.699999999999999,22.9,0.345,0.017,12.01
897,2014-08-12,0.002,446.0,8.6,13.0,0.01,0.0005499999999999,7.8,22.9,0.3335,0.01405,11.13
898,2014-08-12,0.002,487.5,8.399999999999999,13.0,0.01,0.0006,7.699999999999999,22.9,0.322,0.0111,10.2
899,2014-08-12,0.002,529.0,8.2,13.0,0.01,0.0005499999999999,7.6,22.9,0.3335,0.01405,11.08
900,2014-08-26,0.002,649.0,8.5,20.0,0.01,0.0007,7.566666666666666,22.399999999999995,0.394,0.01,10.0
901,2014-08-26,0.002,596.0,8.7,20.0,0.01,0.0006,7.6,22.4,0.4014999999999999,0.01055,10.2
902,2014-08-26,0.002,594.0,8.5,20.0,0.01,0.0006,7.6,22.4,0.4014999999999999,0.01055,10.18
903,2014-08-26,0.002,649.0,8.5,20.0,0.01,0.0005,7.566666666666666,22.399999999999995,0.409,0.0111,10.36
904,2014-08-26,0.002,757.0,8.3,20.0,0.01,0.0006,7.5,22.4,0.4014999999999999,0.01055,10.16
905,2014-09-15,0.002,837.0,9.0,16.0,0.01,0.0007,7.7,20.2,0.427,0.0106,10.17
906,2014-09-15,0.002,829.0,9.1,16.0,0.01,0.00065,7.7,20.2,0.425,0.00985,9.95
907,2014-09-15,0.002,837.0,9.0,16.0,0.01,0.0006,7.7,20.2,0.423,0.0091,9.71
908,2014-09-15,0.002,845.0,8.9,16.0,0.01,0.00065,7.7,20.2,0.425,0.00985,9.93
909,2014-09-29,0.003,1140.0,8.8,28.0,0.01,0.0013,7.6,19.3,0.438,0.0122,10.92
910,2014-09-29,0.0025,1140.0,9.0,28.0,0.01,0.0012,7.6,19.3,0.433,0.01255,10.88
911,2014-09-29,0.002,1140.0,8.8,28.0,0.01,0.0011,7.6,19.3,0.428,0.0129,10.8
912,2014-09-29,0.0025,1140.0,8.6,28.0,0.01,0.0012,7.6,19.3,0.433,0.01255,10.84
913,2014-10-13,0.002,640.5,9.15,35.0,0.01,0.0022,7.5,18.25,0.333,0.0091,9.43
914,2014-10-13,0.002,634.0,9.3,35.0,0.01,0.00225,7.5,18.3,0.3625,0.01205,10.39
915,2014-10-13,0.002,640.5,9.15,35.0,0.01,0.0023,7.5,18.25,0.392,0.015,11.32
916,2014-10-13,0.002,647.0,9.0,35.0,0.01,0.00225,7.5,18.2,0.3625,0.01205,10.36
917,2014-10-27,0.022,445.3333333333333,8.5,35.0,0.038,0.0031,7.3,15.733333333333334,0.218,0.0056,22.33
918,2014-10-27,0.023,371.0,8.8,35.0,0.038,0.0031,7.3,15.7,0.2195,0.00615,22.83
919,2014-10-27,0.024,445.3333333333333,8.5,35.0,0.038,0.0031,7.3,15.733333333333334,0.221,0.0067,23.27
920,2014-10-27,0.023,383.0,8.6,35.0,0.038,0.0031,7.3,15.7,0.2195,0.00615,22.81
921,2014-10-27,0.023,582.0,8.1,35.0,0.038,0.0031,7.3,15.8,0.2195,0.00615,22.77
922,2014-11-24,0.012,141.0,9.6,100.0,0.109,0.0024,7.6,10.3,0.301,0.0095,41.78
923,2014-11-24,0.0125,141.0,9.7,100.0,0.109,0.00245,7.6,10.3,0.298,0.0096,41.97
924,2014-11-24,0.013,141.0,9.6,100.0,0.109,0.0025,7.6,10.3,0.295,0.0097,42.13
925,2014-11-24,0.0125,141.0,9.5,100.0,0.109,0.00245,7.6,10.3,0.298,0.0096,41.95
926,2014-12-08,0.008,270.5,9.65,25.0,0.162,0.0055,7.3,9.4,0.347,0.0124,57.44
927,2014-12-08,0.008,183.0,9.7,25.0,0.1615,0.00545,7.3,9.4,0.3635,0.0119499999999999,57.19
928,2014-12-08,0.008,270.5,9.65,25.0,0.161,0.0054,7.3,9.4,0.38,0.0115,56.94
929,2014-12-08,0.008,358.0,9.6,25.0,0.1615,0.00545,7.3,9.4,0.3635,0.0119499999999999,57.18
930,2015-01-06,0.014,120.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.3349999999999999,0.0177,71.68
931,2015-01-06,0.014,130.0,10.6,41.0,0.198,0.0081,7.4,8.2,0.372,0.0185,72.0
932,2015-01-06,0.014,125.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.3349999999999999,0.0177,71.68
933,2015-01-06,0.014,130.0,10.6,41.0,0.198,0.008,7.4,8.2,0.298,0.0169,71.36
934,2015-01-06,0.014,134.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.3349999999999999,0.0177,71.68
935,2015-01-06,0.014,141.0,10.6,41.0,0.198,0.00805,7.4,8.2,0.3349999999999999,0.0177,71.68
936,2015-02-09,0.012,107.0,10.7,33.0,0.226,0.0075,7.2,8.7,0.349,0.0169,79.3
937,2015-02-09,0.0125,104.0,10.7,33.0,0.2265,0.0077,7.2,8.7,0.3505,0.01765,79.83
938,2015-02-09,0.013,107.0,10.7,33.0,0.227,0.0079,7.2,8.7,0.352,0.0184,80.36
939,2015-02-09,0.0125,110.0,10.7,33.0,0.2265,0.0077,7.2,8.7,0.3505,0.01765,79.83
940,2015-03-12,0.0144999999999999,137.0,11.9,10.0,0.1215,0.0007,7.9,9.9,0.3315,0.01675,48.71
941,2015-03-12,0.015,139.25,11.85,10.0,0.122,0.0007,7.9,9.775,0.343,0.0162,48.86
942,2015-03-12,0.0144999999999999,136.0,11.9,10.0,0.1215,0.0007,7.9,9.8,0.3315,0.01675,48.71
943,2015-03-12,0.014,139.25,11.85,10.0,0.121,0.0007,7.9,9.775,0.32,0.0173,48.54
944,2015-03-12,0.0144999999999999,144.0,11.8,10.0,0.1215,0.0007,7.9,9.7,0.3315,0.01675,48.69
945,2015-03-12,0.0144999999999999,140.0,11.8,10.0,0.1215,0.0007,7.9,9.7,0.3315,0.01675,48.69
946,2015-03-24,0.011,138.0,11.5,8.0,0.137,0.0008,7.7,10.5,0.356,0.0192,53.1
947,2015-03-24,0.01,148.5,11.4,8.0,0.137,0.0011,7.7,10.5,0.348,0.0202,53.07
948,2015-03-24,0.011,159.0,11.3,8.0,0.137,0.0008,7.7,10.5,0.356,0.0192,53.08
949,2015-03-24,0.012,148.5,11.4,8.0,0.137,0.0005,7.7,10.5,0.364,0.0182,53.1
950,2015-04-13,0.002,213.0,11.75,9.0,0.082,0.0007,8.1,12.05,0.309,0.0149,32.62
